"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3010000","3010000-102-1977-02664","19770910","","03","폐업","02","폐업","20100329","","","","","470.94","100800","서울특별시 중구 남대문로5가 36-1번지 ","","","하와이회관","20090511131104","I","2018-08-31 23:59:59.0","카바레","197692.601616889    ","450709.793991215    ","카바레","","","","","","","","","","","","","","N","470.94","","",""
"3010000","3010000-102-1977-02675","19770415","","03","폐업","02","폐업","19930902","","","","0207772461","293.54","100180","서울특별시 중구 다동 35-0번지 ","","","원달라","20011008000000","I","2018-08-31 23:59:59.0","고고(디스코)클럽","","","고고(디스코)클럽","8","12","유흥업소밀집지역","갑","상수도전용","","","","","","","","","N","293.54","","",""
"3010000","3010000-102-1978-02496","19780210","","01","영업/정상","01","영업","","","","","02 7577997","68.03","100080","서울특별시 중구 북창동 98-0번지 ","서울특별시 중구 남대문로1길 26 (북창동)","04526","직장인 노래밤","20160926132014","I","2018-08-31 23:59:59.0","룸살롱","197945.825357752    ","451102.651721983    ","룸살롱","","","","","","","","","","","","","","N","68.03","","",""
"3010000","3010000-102-1978-02501","19780623","","03","폐업","02","폐업","20070531","","","","0222665991","91.55","100861","서울특별시 중구 충무로2가 51-15번지 ","","","로얄","20020313000000","I","2018-08-31 23:59:59.0","룸살롱","199034.527731993    ","451069.258542595    ","룸살롱","3","3","유흥업소밀집지역","갑","상수도전용","","","","","","","","","N","91.55","","",""
"3010000","3010000-102-1978-02546","19780126","","01","영업/정상","01","영업","","","","","02 7397733","65.04","100101","서울특별시 중구 태평로1가 29-2번지 ","서울특별시 중구 세종대로22길 12 2층 (태평로1가)","04520","뉴만궁","20200326164357","U","2020-03-28 02:40:00.0","룸살롱","197984.6447186      ","451739.947695781    ","룸살롱","","","","","","","","","","","","","","N","65.04","","",""
"3010000","3010000-102-1978-02547","19780126","","01","영업/정상","01","영업","","","","","02 7397733","361.70","100101","서울특별시 중구 태평로1가 29-2번지 ","서울특별시 중구 세종대로22길 12 2층 (태평로1가)","04520","미라지","20200326165035","U","2020-03-28 02:40:00.0","룸살롱","197984.6447186      ","451739.947695781    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","361.7","","",""
"3010000","3010000-102-1978-02590","19781118","","03","폐업","02","폐업","19900317","","","","0201768800","133.70","100420","서울특별시 중구 무학동 22-3번지 ","","","미래","20011008000000","I","2018-08-31 23:59:59.0","스텐드바","","","스텐드바","0","0","아파트지역","지도","상수도전용","","","","","","","","","N","133.7","","",""
"3010000","3010000-102-1978-02627","19780111","","03","폐업","02","폐업","19920918","","","","0202753011",".00","100430","서울특별시 중구 흥인동 261-2번지 ","","","에버그린","20011008000000","I","2018-08-31 23:59:59.0","극장식당","","","극장식당","4","1","기타","갑","상수도전용","","","","","","","","","N","0","","",""
"3010000","3010000-102-1978-02676","19780303","","03","폐업","02","폐업","20060619","","","","0207677731","298.90","100873","서울특별시 중구 회현동1가 92-6번지 ","","","(주)파레스라이프코퍼레이션","20010423000000","I","2018-08-31 23:59:59.0","고고(디스코)클럽","198164.258357664    ","450703.59926523     ","고고(디스코)클럽","5","4","기타","갑","상수도전용","","","","","","","","","N","298.9","","",""
"3010000","3010000-102-1979-02455","19791216","","03","폐업","02","폐업","20041110","","","","0222663308","373.34","100330","서울특별시 중구 주교동 150-0번지 ","","","미가도","20020702000000","I","2018-08-31 23:59:59.0","룸살롱","","","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","373.34","","",""
"3010000","3010000-102-1979-02637","19790106","","03","폐업","02","폐업","19920615","","","","0207522205","394.52","100858","서울특별시 중구 중림동 125-0번지 ","","","초원의집","20011008000000","I","2018-08-31 23:59:59.0","극장식당","197105.004965738    ","450686.159410381    ","극장식당","5","9","유흥업소밀집지역","갑","상수도(음용)지하수(주방용)겸용","","","","","","","","","N","394.52","","",""
"3010000","3010000-102-1979-02662","19790112","","03","폐업","02","폐업","20071030","","","","02 7718200","953.80","100861","서울특별시 중구 충무로2가 60-3번지 지하1층 ","","","서울크럽","20070212000000","I","2018-08-31 23:59:59.0","룸살롱","198911.806393959    ","451032.316115194    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","953.8","","",""
"3010000","3010000-102-1979-02678","19790106","","03","폐업","02","폐업","19870813","","","","0207522205","402.92","100858","서울특별시 중구 중림동 125-0번지 ","","","초원의집","20011008000000","I","2018-08-31 23:59:59.0","카바레","197105.004965738    ","450686.159410381    ","카바레","5","9","유흥업소밀집지역","지도","상수도(음용)지하수(주방용)겸용","","","","","","","","","N","402.92","","",""
"3010000","3010000-102-1980-02545","19800211","","03","폐업","02","폐업","20060331","","","","0207533131","72.71","100191","서울특별시 중구 을지로1가 188-3번지 백남   16동   16호","","","프레지던트호텔개나리바","20030312000000","I","2018-08-31 23:59:59.0","비어(바)살롱","198113.370663648    ","451483.299976911    ","비어(바)살롱","2","4","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","72.71","","",""
"3010000","3010000-102-1980-02587","19800430","","03","폐업","02","폐업","19990430","","","","02","110.88","100391","서울특별시 중구 장충동1가 62-35번지 ","","","주호","20011008000000","I","2018-08-31 23:59:59.0","스텐드바","200478.426467315    ","450822.610226713    ","스텐드바","0","0","기타","기타","상수도전용","","","","","","","","","N","110.88","","",""
"3010000","3010000-102-1980-02651","19800716","","03","폐업","02","폐업","20040511","","","","02","582.84","100856","서울특별시 중구 장충동2가 202-0번지 ","","","더포인트(THE POINTE)","20030207000000","I","2018-08-31 23:59:59.0","관광호텔나이트(디스코)","200463.625303538    ","450497.460903907    ","관광호텔나이트(디스코)","0","0","기타","기타","상수도전용","","","","","","","","","N","582.84","","",""
"3010000","3010000-102-1980-02659","19800724","","03","폐업","02","폐업","19930120","","","","0201768800","149.80","100861","서울특별시 중구 충무로2가 65-5번지 ","","","따봉","20011008000000","I","2018-08-31 23:59:59.0","관광호텔나이트(디스코)","198670.8463656      ","451001.187885886    ","관광호텔나이트(디스코)","7","8","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","149.8","","",""
"3010000","3010000-102-1981-02481","19810107","","03","폐업","02","폐업","20050307","","","","02 7522305","545.68","100170","서울특별시 중구 무교동 95-0번지 ","","","매니아","20040219000000","I","2018-08-31 23:59:59.0","룸살롱","198124.204055354    ","451706.593888287    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","545.68","","",""
"3010000","3010000-102-1981-02577","19811023","","03","폐업","02","폐업","20161024","","","","02 7552856","62.53","100080","서울특별시 중구 북창동 42-3번지 지하1층 ","서울특별시 중구 남대문로1길 60 지하1층 (북창동)","04526","스타킹(starking)","20160930143905","I","2018-08-31 23:59:59.0","스텐드바","197968.205037015    ","451266.007618073    ","스텐드바","","","","","","","","","","","","","","N","62.53","","",""
"3010000","3010000-102-1981-02636","19810713","","03","폐업","02","폐업","19910605","","","","0207774607","237.64","100142","서울특별시 중구 의주로2가 312-0번지 ","","","명동칼국수","20011008000000","I","2018-08-31 23:59:59.0","극장식당","","","극장식당","1","2","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","237.64","","",""
"3010000","3010000-102-1982-02515","19820302","","03","폐업","02","폐업","20000718","","","","0207523125","126.09","100080","서울특별시 중구 북창동 75-0번지 ","","","토크쇼","20010130000000","I","2018-08-31 23:59:59.0","룸살롱","197975.611950772    ","451144.321717218    ","룸살롱","0","0","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","126.09","","",""
"3010000","3010000-102-1982-02548","19820827","","01","영업/정상","01","영업","","","","","0202730982","108.30","100300","서울특별시 중구 초동 21-2번지 ","서울특별시 중구 을지로14길 30 (초동)","04550","축제","20101220144843","I","2018-08-31 23:59:59.0","비어(바)살롱","199226.847557082    ","451398.601245683    ","비어(바)살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","108.3","","",""
"3010000","3010000-102-1982-02570","19820210","","03","폐업","02","폐업","20090213","","","","02 7520031","153.15","100080","서울특별시 중구 북창동 18-12번지 ","","","뉴욕뉴욕","20090206150953","I","2018-08-31 23:59:59.0","비어(바)살롱","197963.356203604    ","451187.680163256    ","비어(바)살롱","3","4","유흥업소밀집지역","갑","상수도전용","","","","","","","","","N","153.15","","",""
"3010000","3010000-102-1982-02597","19820224","","03","폐업","02","폐업","19931014","","","","0207776661","393.10","100170","서울특별시 중구 무교동 31-0번지 ","","","향진","20011008000000","I","2018-08-31 23:59:59.0","극장식당","198063.705804036    ","451683.816182343    ","극장식당","2","2","유흥업소밀집지역","관리","상수도전용","","","","","","","","","N","393.1","","",""
"3010000","3010000-102-1983-02460","19830521","","03","폐업","02","폐업","19900529","","","","0200000000","132.38","100858","서울특별시 중구 중림동 45-4번지 ","","","승리","20011008000000","I","2018-08-31 23:59:59.0","룸살롱","","","룸살롱","7","9","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","132.38","","",""
"3010000","3010000-102-1983-02472","19830131","","03","폐업","02","폐업","20040414","","","","02 7575599","95.35","100080","서울특별시 중구 북창동 11-5번지 ","","","힐탑","20040206000000","I","2018-08-31 23:59:59.0","룸살롱","198010.679418702    ","451244.632259063    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","95.35","","",""
"3010000","3010000-102-1983-02503","19830423","","03","폐업","02","폐업","20060428","","","","02 7792461","398.02","100180","서울특별시 중구 다동 170-1번지 ","","","엔뉴욕성인나이트클럽","20050408000000","I","2018-08-31 23:59:59.0","룸살롱","198178.211981516    ","451722.239559759    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","398.02","","",""
"3010000","3010000-102-1983-02543","19830714","","03","폐업","02","폐업","19940930","","","","0201768800","204.14","100180","서울특별시 중구 다동 32-1번지 ","","","골드","20011008000000","I","2018-08-31 23:59:59.0","비어(바)살롱","","","비어(바)살롱","4","6","유흥업소밀집지역","갑","상수도전용","","","","","","","","","N","204.14","","",""
"3010000","3010000-102-1983-02549","19830630","","01","영업/정상","01","영업","","","","","0207554862","90.25","100800","서울특별시 중구 남대문로5가 63-7번지 ","","","수노래빠","20180417171829","I","2018-08-31 23:59:59.0","비어(바)살롱","197477.060775895    ","450610.74637891     ","비어(바)살롱","","","","","","","","","","","","","","N","90.25","","",""
"3010000","3010000-102-1983-02566","19830131","","03","폐업","02","폐업","20060213","","","","02 7771921","146.98","100180","서울특별시 중구 다동 131-0번지 삼덕빌딩 지하 ","","","빠리","20040827000000","I","2018-08-31 23:59:59.0","비어(바)살롱","198247.002425102    ","451706.579909196    ","비어(바)살롱","2","5","유흥업소밀집지역","갑","상수도전용","","","","","","","","","N","146.98","","",""
